,id,created_at,fav,rt,text
102,1287915934422900736,2020-07-28 01:01:01,6061,1080,"#PaperMario: The Origami King collides with #Tetris 99! Pencil it in your calendars, because the 15th Tetris 99 MAXIMUS CUP unfolds 7/31, 12am PT to 8/3, 11:59pm PT. Collect at least 100 event points to unlock the in-game theme!

@Tetris_Official https://t.co/LVMfdpLlXh"
103,1287780005691289600,2020-07-27 16:00:53,385,40,"NO PURCH. NEC. Must be US &amp; CAN res age 13+, or MEX res. age 18+; have access to Nintendo Switch, ARMS game, high-speed internet access &amp; Nintendo Switch Online. Registration period ends 8/8/2020 10:00 AM PT. See Rules for details. https://t.co/urNwIErDNK"
104,1287780004709822467,2020-07-27 16:00:53,567,47,"Don’t worry, runners up—the second through fourth place winners will each get 2500 My Nintendo Gold Points.

Be sure to tune in to the winners round livestream on 8/9 at 10am PT as well!"
105,1287780002193215493,2020-07-27 16:00:52,2862,423,"The next entry in the @NintendoVS summer series of events packs a punch! The #ARMS NA Open August 2020 will run 8/8 – 8/9! The Grand Prize includes download codes for #SmashBrosUltimate, #Splatoon2, &amp; the Super Smash Bros. Ultimate Fighters Pass Vol. 2!

https://t.co/Sp37jaXwF3💪 https://t.co/KOOqyXLCFv"
106,1286798522810077184,2020-07-24 23:00:50,4365,388,End this week on a good note with a stroll down Picnic Road. Have a great weekend! #PaperMario 🎶 https://t.co/BdWnCFW5od
107,1286783387479441411,2020-07-24 22:00:41,1868,184,"Kit &amp; Krysta build custom LEGO Super Mario courses and compete to see who can collect the most coins on the latest episode of #NintendoMinute!

📺 https://t.co/Ukmb4vgFHj https://t.co/fuCy7GJnbc"
108,1286738197159055362,2020-07-24 19:01:07,7951,1588,Step into a theater filled with wonder when #BalanWonderworld comes to #NintendoSwitch in Spring 2021! https://t.co/LyuXGa3JM7
109,1286722825533956102,2020-07-24 18:00:02,1088,73,"Checked out the latest episode of #NintendoPower Podcast yet? Tune in today for a chat on #PaperMario: The Origami King, find out who listeners’ favorite talking hat is, and lots more. Now available via Spotify!

🎧 : https://t.co/eMG2gvtfot https://t.co/BdZs7tDjJ0"
110,1286677529760354305,2020-07-24 15:00:03,54921,13254,"¡ǝpnɐlƆ 'ʎɐpɥʇɹᴉq ʎddɐH

#FireEmblem https://t.co/xNaSeV6GKn"
111,1286420867791163392,2020-07-23 22:00:10,3596,531,"Looking for a new adventure? Save up to 50% off on #FinalFantasy, #TrialsofMana, and other Square Enix games on #NintendoSwitch #eShop! Ends 8/2 at 8:59pm PT.

https://t.co/3rWytYvnbk https://t.co/2faSto6b2U"
112,1286390693347364864,2020-07-23 20:00:15,4492,345,Stick that in your skillet and let it simmer. 🤔 https://t.co/UT7Y81P47y
113,1286363111998406659,2020-07-23 18:10:40,312,23,"NO PURCH. NEC. Must be US &amp; CAN res age 13+, or MEX res. age 18+; have access to Nintendo Switch, Mario Tennis Aces game, high-speed internet access &amp; Nintendo Switch Online. Registration period ends 7/25/2020 10:00 AM PT. See Rules for details. https://t.co/WIyg1YMg3b"
114,1286363109402087425,2020-07-23 18:10:39,1205,129,"There's still time to register for the #MarioTennis Aces North American Open July 2020! Get in on the online fun of the @NintendoVS summer series of tournaments and get a chance to take home 2500 Gold Points starting on 7/25 at 10am PT!

Register here: https://t.co/2C0Oi3qHap https://t.co/b9TjhaxzOA"
115,1286330235366060032,2020-07-23 16:00:01,1948,246,"It’s time to suit up! Crysis Remastered, the classic action-packed FPS from @Crytek is available now for #NintendoSwitch!

https://t.co/XdBqhYfFJ8 https://t.co/zhvXH6zjCg"
116,1286315191236546562,2020-07-23 15:00:14,30551,7769,https://t.co/QQ1JOHJFrG
117,1286035979917234178,2020-07-22 20:30:45,2437,220,Test your concentration with this 5-Second Focus challenge featuring #MarioKart 8 Deluxe! Pay close attention to each 5-second clip and see if you can answer the focus questions without re-watching (or looking at the comments!) https://t.co/v0uR5yRNbk
118,1286028252360986625,2020-07-22 20:00:03,3434,388,"In #XenobladeChronicles: Definitive Edition, the mysterious Alvis is a divine seer for the High Entia family, the dastardly Mumkhar holds a deep grudge against Dunban, and the veteran warrior Dickson protects Colony 9. How will their fates entwine with Shulk and the Monado? https://t.co/mMl5P2nxAg"
119,1286006200254058497,2020-07-22 18:32:25,5160,459,"You hate to get rescued by your archenemy, but sometimes it be like that. #PaperMario https://t.co/OdGwnr468q"
120,1285999620426956800,2020-07-22 18:06:16,7029,1611,"The fight rages on! #NintendoSwitchOnline members will be able to experience the full Pokémon fighting game #PokkenTournamentDX from 7/29 until 8/4 at 11:59 PM! 

Pre-download the trial now! https://t.co/kTYxc4jTSb https://t.co/RW2GmYtS4c"
121,1285545610641240064,2020-07-21 12:02:12,5747,1111,"And make sure to stay fresh, because two bonus #Splatoon2 #Splatfests will be arriving before the end of March 2021!"
122,1285545386015244290,2020-07-21 12:01:18,10722,3269,"We're getting into the anniversary spirit &amp; taking another crack at a classic #Splatfest question! It’s your second chance to answer the conundrum of which came first, the Chicken or the Egg?

Get ready to pick your side when this 48-hour Splatfest begins 8/21 at 3pm PT! https://t.co/1H8yhS1MLO"
123,1285545062600855553,2020-07-21 12:00:01,22321,5172,"Happy splat-iversary Inklings and Octolings! It’s the 3-year anniversary of #Splatoon2, and the team has shared this fun new art! 

🦑Thanks to everyone for playing and supporting the game!🐙 https://t.co/IgxpAG7knE"
124,1285274766384017409,2020-07-20 18:05:58,1737,246,"Are you ready to go Rogue? @RogueCompany is available now for #NintendoSwitch with crossplay and cross-progression!

Dominate the competition and dive into iconic locations to compete online in various PVP game modes.

https://t.co/3oJul2LrZX https://t.co/P4Rh3qby1V"
125,1285239782532976641,2020-07-20 15:46:57,14249,2237,"You’ll now be able to pet dogs in #Sakuna: Of Rice and Ruin!

🐶✋✅ https://t.co/CpNON9x6YR https://t.co/B9koXgUlWj"
126,1285235522739351552,2020-07-20 15:30:01,6643,1320,"Follow the journey of Sakuna, a proud yet lonely harvest goddess in a moving story about finding one’s place when #Sakuna: Of Rice and Ruin from @XSEEDGames comes to #NintendoSwitch on Nov. 10th!

https://t.co/To9VQUeuHd https://t.co/laoV0g83l5"
127,1285232422108487681,2020-07-20 15:17:42,2066,348,Brawl without limits with your favorite WWE Superstars and Legends when #WWE2KBattlegrounds body slams its way onto #NintendoSwitch on Sept. 18th! https://t.co/xtFza4uVS2
128,1285228096518385666,2020-07-20 15:00:31,2699,419,A physical version of #CadenceOfHyrule – Crypt of the NecroDancer Featuring The Legend of Zelda including all the DLC Packs will be released on Oct. 23rd! https://t.co/mAvW7bRtS8
129,1285227777751494657,2020-07-20 14:59:15,5025,809,"Keep stepping to the beat with new content for #CadenceOfHyrule – Crypt of the NecroDancer Featuring The Legend of Zelda!

The Season Pass and Pack 1: Character Pack will be available today with DLC Pack 2 &amp; 3 releasing before the end of October.

https://t.co/DQ6KOxA0EH https://t.co/bYzLN1pOnG"
130,1285220510327078912,2020-07-20 14:30:22,19744,6241,"17 years following its original release, the apocalyptic legend returns in a full high-definition remake.  #ShinMegamiTensei III Nocturne HD Remaster arrives on #NintendoSwitch in Spring 2021! #SMT3 https://t.co/gMNf1QMiZw"
131,1285219199527333890,2020-07-20 14:25:10,21702,7187,"The time for creation has come, follow your will and decide the world’s fate The newest entry to the classic RPG series from @Atlus_West, #ShinMegamiTensei V, arrives exclusively on #NintendoSwitch as a simultaneous worldwide release in 2021! #SMT5 https://t.co/o3eJVpIlbv"
132,1285213256357945344,2020-07-20 14:01:33,12797,2346,"Introducing #NintendoDirect Mini: Partner Showcase | July 2020, the first in a series focused on #NintendoSwitch games from our development and publishing partners.
 
https://t.co/IWnhqv3NG1 https://t.co/Lk6Z6nH9Jh"
133,1285061875030298624,2020-07-20 04:00:00,68709,18038,"On 7/20 we'll debut the first #NintendoDirect Mini: Partner Showcase, a series focused on titles from our development &amp; publishing partners. We'll share a few updates on a small group of previously-announced #NintendoSwitch games. Check out the full video release at 7am PT. https://t.co/GbEbxVL6fD"
134,1284246665927569408,2020-07-17 22:00:39,1277,89,"Who wore it best? Kit &amp; Krysta take on a Nintendo fashion challenge on this week’s episode of #NintendoMinute!

https://t.co/CS6myOJJ4k https://t.co/dX5NgO82c5"
135,1284215403376340992,2020-07-17 19:56:26,10731,899,@Pokemon It's... https://t.co/vx4iwY8VlS
136,1284140882359472132,2020-07-17 15:00:19,7073,872,"The Origami King has arrived and it’s time to save the paper-crafted kingdom! #PaperMario: The Origami King is available now on #NintendoSwitch!

https://t.co/mPaWR0uHI9 https://t.co/PJV4dSwoW6"
137,1283884114974617600,2020-07-16 22:00:01,1458,117,"A new episode of #NintendoPower Podcast is live and we’re in-crease-ing the conversation around #PaperMario: The Origami King! Chris and guests discuss the newest page in the Paper Mario saga, this month’s Game Club selection, &amp; more!

Listen on Spotify: https://t.co/eMG2gvbDZT https://t.co/SCy0fMJwtO"
138,1283846364057800707,2020-07-16 19:30:00,8748,1438,"To commemorate this week’s release of #PaperMario: The Origami King, take a look at these origami creations of characters from the game! https://t.co/FfeZaNcVdg"
139,1283831264525647874,2020-07-16 18:30:00,15765,2224,The Mushroom Kingdom teams up with two classic games for even more fun! The Monopoly Super Mario Celebration Edition and Jenga: Super Mario will be available 8/1. https://t.co/Y853JtkYUl
140,1283778868504072192,2020-07-16 15:01:48,3850,489,"From Autumn Mountain to the Scorching Sandpaper Desert, learn more about the world of #PaperMario: The Origami King!

https://t.co/mPaWR0uHI9 https://t.co/2JFIzSwt7U"
141,1283483977064611840,2020-07-15 19:30:00,3411,516,"Meet Riki and Melia! He's the Legendary Heropon and proud father of 11 Nopon, and she's a High Entia princess (also known as “Melly” and “Bird Lady” by Riki). What’s your favorite way to use these two in your party? #XenobladeChronicles https://t.co/RKO21XtdE0"
142,1283431457793310720,2020-07-15 16:01:19,2730,241,"Who’s up for a picnic? A Piranha Plant picnic? “Yoshi’s Piranha Plant Picnic”, a new Ninji Speedrun course, is available to play now in #SuperMarioMaker2! Team up with Yoshi to defeat 25 Piranha Plants. Gobble em’ up, spit Koopa Shells at them, find various ways to take them out! https://t.co/ehGMgwqE80"
143,1283400935268638721,2020-07-15 14:00:02,8640,1186,"New titles have now been added to the #NES &amp; #SNES – #NintendoSwitchOnline collections of games, including Donkey Kong Country and more!  
 
https://t.co/bU5ABQenr4 https://t.co/tsqzvH7uV7"
144,1283205531226669057,2020-07-15 01:03:34,22425,4433,Super #SmashBrosUltimate #amiibo for DLC fighters Joker and Hero will be available starting Oct. 2nd! https://t.co/gQE1zJBZot
145,1283129255552049158,2020-07-14 20:00:28,3936,427,"Saving the paper-crafted kingdom means Mario’s got some BIG paper foes. Look at that GOOMBA! #PaperMario

https://t.co/mPaWR0uHI9 https://t.co/RC99IpNAdW"
146,1283114042815647744,2020-07-14 19:00:01,1622,160,"Get ready to face the music and earn limited-time rewards in @PlayOverwatch during the Sigma’s Maestro Challenge, going on now till July 27! https://t.co/awIiejIkqA"
147,1283084073515094017,2020-07-14 17:00:56,411,35,"NO PURCH. NEC. Must be US &amp; CAN res age 13+, or MEX res. age 18+; have access to Nintendo Switch, Splatoon 2 game, high-speed internet access &amp; Nintendo Switch Online. Registration period ends 7/18/2020 10:00 AM PT. See Rules for details. https://t.co/oU6LnW9TAH"
148,1283084071002759169,2020-07-14 17:00:55,2121,258,"The #Splatoon2 Turf War July 2020 tournament kicks off this weekend, and there’s still time to get your squad registered! Join the action and your team will compete for 2,500 My Nintendo Gold Points to each member.

Register: https://t.co/jGHjcCBDsm https://t.co/EwMoTYxbny"
149,1283009599595900932,2020-07-14 12:05:00,27560,6015,"Bring the pixels to life with the #LEGO Nintendo Entertainment System set! Assemble your own console and retro TV, then turn the crank to make 8-bit Mario move across the screen! Add your LEGO Mario figure for even more fun!

Available 8/1: https://t.co/51IHyLMEFj https://t.co/io1xr1Jhz7"
150,1282736569766555649,2020-07-13 18:00:04,3709,437,"Meet Nene, the sister of Kino. She may look cute, but she’s also tough as nails! With her club &amp; heavy armor, she helps defend her party from enemies. See what adventures these two Nopon get into in the Future Connected epilogue, part of #XenobladeChronicles: Definitive Edition. https://t.co/8efYEsZavp"
151,1282721653563121668,2020-07-13 17:00:48,2595,216,"Didn’t get a chance to check out the live demos of #PaperMario: The Origami King &amp; #BakuganChampions of Vestroia last week? Catch up right here on #NintendoTreehouseLive | July 2020!
 
https://t.co/p25WPXir1I https://t.co/PWNuF1FZBk"
152,1282706523546738688,2020-07-13 16:00:41,382,29,"NO PURCH. NEC. Must be US &amp; CAN res age 13+, or MEX res. age 18+; have access to Nintendo Switch, Mario Tennis Aces game, high-speed internet access &amp; Nintendo Switch Online. Registration period ends 7/25/2020 10:00 AM PT. See Rules for details. https://t.co/WIyg1YMg3b"
153,1282706520518430721,2020-07-13 16:00:40,1868,219,"Get your sweatbands ready, the @NintendoVS Summer Series continues with the #MarioTennis Aces North American Open July 2020! Join the fun online for a chance to win 2500 My Nintendo Gold Points when the tournament begins 7/25 at 10am PT!

Register: https://t.co/2C0Oi3qHap https://t.co/3O8vKF9Ikr"
154,1281694874157359105,2020-07-10 21:00:45,3782,545,"It’s almost time to save the paper-crafted kingdom from King Olly, but first, have a listen to the #PaperMario: The Origami King title theme to get you going! The adventure begins on 7/17!

https://t.co/mPaWR0uHI9 https://t.co/eass8hPi3n"
155,1281651506287009793,2020-07-10 18:08:25,5948,1037,"Team up with your favorite @Bakugan and battle your way towards becoming the Bakugan Battle League Champion when #BakuganChampions of Vestroia comes exclusively to #NintendoSwitch on Nov. 3rd!

https://t.co/DHRL9w18mR https://t.co/Pr0lKoR2vN"
156,1281643454863339520,2020-07-10 17:36:26,2962,300,"Thanks to everyone for checking out some #PaperMario: The Origami King gameplay on Nintendo Treehouse: Live | July 2020! Our paper-crafted hero’s new adventure arrives on 7/17.

Stay tuned in to see the reveal of a new title from developer WayForward!

https://t.co/pWziqZZPd3 https://t.co/QkmbVxPAN4"
157,1281642715587862528,2020-07-10 17:33:29,2986,314,This Monty Mole drives a hard bargain! #PaperMario #NintendoTreehouseLive https://t.co/KmBnDlh1hD
158,1281631770148868098,2020-07-10 16:50:00,2822,636,"#NintendoTreehouseLive | July 2020

https://t.co/6knA0T4xrJ"
159,1281626740775956480,2020-07-10 16:30:01,3313,623,"#NintendoTreehouseLive | July 2020 is beginning in 30 minutes! Tune-in for gameplay of #PaperMario: The Origami King, plus the first reveal &amp; gameplay of a new title from developer WayForward!

https://t.co/pWzir0hqBD https://t.co/91ZMcvCi6X"
160,1281573889953366018,2020-07-10 13:00:00,1384,184,"The hunt is on Zach! Step into the role of paranormal detective Francis York Morgan and track down a supernatural serial killer in #DeadlyPremonition2, available now on #NintendoSwitch.

🔎: https://t.co/3t4xng4SXp https://t.co/R7C1n61tUi"
161,1281354234328313856,2020-07-09 22:27:10,8628,1149,Please note that WayForward’s new title featured in #NintendoTreehouseLive is based on a third-party property.
162,1281332462040186880,2020-07-09 21:00:39,19656,4677,"Check out gameplay of the upcoming game #PaperMario: The Origami King tomorrow 7/10 at 10am PT on #NintendoTreehouseLive | July 2020. Plus, we'll feature a first reveal and gameplay for a title in a franchise new to developer WayForward!

https://t.co/pWziqZZPd3 https://t.co/ZeubOStUtD"
163,1281302157401128961,2020-07-09 19:00:14,15594,1565,"*Points to the invisible crowd*

“WHO DO YOU THINK YOU ARE?” https://t.co/rJCWhSfSSG"
164,1281287004442034176,2020-07-09 18:00:01,1615,165,"Throwing a spear through a doughnut hole takes real skill. Thankfully, getting free Gem Apples is much easier!

Start your #SuperKirbyClash adventure for free today: https://t.co/9WIKMt5asF https://t.co/Cw19AWp3KL"
165,1281257014476320768,2020-07-09 16:00:51,2072,220,"Kit &amp; Krysta play #PaperMario: The Origami King and share some of their favorite moments in this week’s #NintendoMinute episode! Unfold this new paper-crafted Mario adventure when it releases for #NintendoSwitch on 7/17.

https://t.co/PpKyJdRdA1 https://t.co/BhaMnkTGiX"
166,1280969911850811392,2020-07-08 21:00:00,4138,375,"You know what they say, if you want to find some hidden Toads, you have to crack a few eggs. Think you can find them all? 🍳 #PaperMario

https://t.co/mPaWR0d6jz https://t.co/i5XpWYsE6s"
167,1280954809982562307,2020-07-08 20:00:00,7219,858,"Been playing any of these games on your PC? Transfer your save data over to #NintendoSwitch and keep the fun going no matter where you are! 

Learn more here: https://t.co/NHtwkp7prT https://t.co/QS6bFIqLtm"
168,1280939961814933504,2020-07-08 19:01:00,1119,125,"In addition to Special Agent York, two other agents are investigating the Le Carré murder mystery in #DeadlyPremonition2. Aaliyah Davis won’t stop until she uncovers the truth🔎, while her partner Simon Jones won’t stop until he’s uncovered some pizza🍕

https://t.co/3t4xngmtOX https://t.co/BZrqiZ8rwk"
